Date,Time,cer,c_vt,c_vrm,c_vrc,pm,c_vbb,c_vbn,c_vbr,dconv,fconv,recept,c_bmc,c_bme,vlb,vlh,EJ,VTAS,VTEX,VRM,VRC,VBB,VBN,VBR,CONV,BMC,BME,DVL,PINCES,DEB,FIN,Dword_capteurs,Dword_actionneurs,int_capteurs,int_actionneurs
16/04/2021,12:12:35,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0100000000110100,1001000000010,16436,4610
16/04/2021,12:12:35,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0100000000110100,1001000000010,16436,4610
16/04/2021,12:12:35,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0100000000110100,1001000000010,16436,4610
16/04/2021,12:12:35,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0100000000110110,1001000000011,16438,4611
16/04/2021,12:12:35,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0101000000110110,1100000000011,20534,6147
16/04/2021,12:12:35,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0111000000110110,0100000000011,28726,2051
16/04/2021,12:12:35,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0011000000110110,0100000000011,12342,2051
16/04/2021,12:12:35,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0011000000110110,0100000000011,12342,2051
16/04/2021,12:12:35,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0011000000110110,0100000000011,12342,2051
16/04/2021,12:12:36,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0011000000110110,0100000000011,12342,2051
16/04/2021,12:12:36,0,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0011010000110110,0100010000011,13366,2179
16/04/2021,12:12:36,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1011010000110110,0100010000011,46134,2179
16/04/2021,12:12:36,1,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1011001000110110,0100000000011,45622,2051
16/04/2021,12:12:36,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1011000000110110,0100000000001,45110,2049
16/04/2021,12:12:36,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1011010000110100,0100000000001,46132,2049
16/04/2021,12:12:36,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1011010000110100,0100000000001,46132,2049
16/04/2021,12:12:36,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1011010000110100,0100000000001,46132,2049
16/04/2021,12:12:36,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1011010000110100,0100000000001,46132,2049
16/04/2021,12:12:36,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1011010000110101,0100000001000,46133,2056
16/04/2021,12:12:37,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1011010000110001,0100000001000,46129,2056
16/04/2021,12:12:37,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1011010000110001,0100000001000,46129,2056
16/04/2021,12:12:37,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1011010000110001,0100000001000,46129,2056
16/04/2021,12:12:37,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1011010000110001,0100000001000,46129,2056
16/04/2021,12:12:37,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1011010000110001,0100000001000,46129,2056
16/04/2021,12:12:37,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1011010000110001,0100000001000,46129,2056
16/04/2021,12:12:37,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1011010000110001,0100000001000,46129,2056
16/04/2021,12:12:37,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1011010000110001,0100000001000,46129,2056
16/04/2021,12:12:37,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1011010000110001,0100000001000,46129,2056
16/04/2021,12:12:38,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1011010000110001,0100000001000,46129,2056
16/04/2021,12:12:38,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1011010000110001,0100000001000,46129,2056
16/04/2021,12:12:38,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1011010000110001,0100010001000,46129,2184
16/04/2021,12:12:38,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1011010000110001,0100010001000,46129,2184
16/04/2021,12:12:38,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1011001000110001,0100000001000,45617,2056
16/04/2021,12:12:38,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1011000000111001,0100000000011,45113,2051
16/04/2021,12:12:38,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1011010000111001,0100000000011,46137,2051
16/04/2021,12:12:38,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1011010000111000,0100000000011,46136,2051
16/04/2021,12:12:38,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1011010000111000,0100000000011,46136,2051
16/04/2021,12:12:39,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1011010000111000,0100000000011,46136,2051
16/04/2021,12:12:39,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1011010000111000,0100000000011,46136,2051
16/04/2021,12:12:39,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1011010000111010,0100000000010,46138,2050
16/04/2021,12:12:39,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1011010000111010,0100000000010,46138,2050
16/04/2021,12:12:39,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1011010000111010,0100000000010,46138,2050
16/04/2021,12:12:39,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1011010000111010,0100000000010,46138,2050
16/04/2021,12:12:39,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1011010000111010,0100000000010,46138,2050
16/04/2021,12:12:39,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1011010000111010,0100000000010,46138,2050
16/04/2021,12:12:39,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1011010000111010,0100000000010,46138,2050
16/04/2021,12:12:40,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1011010000111010,0100000000010,46138,2050
16/04/2021,12:12:40,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1011010000111010,0100000000010,46138,2050
16/04/2021,12:12:40,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1011010000111010,0100000000000,46138,2048
16/04/2021,12:12:40,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1011010000101000,0100000010000,46120,2064
16/04/2021,12:12:40,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1011010000101000,0100010010000,46120,2192
16/04/2021,12:12:40,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1011010000001000,0100010010000,46088,2192
16/04/2021,12:12:40,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1011011001001000,0100100010000,46664,2320
16/04/2021,12:12:40,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1010010001011000,0100100000000,42072,2304
16/04/2021,12:12:40,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1010010001011001,0100100000100,42073,2308
16/04/2021,12:12:40,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1010010001010001,0100100000100,42065,2308
16/04/2021,12:12:41,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1010010001010001,0100100000100,42065,2308
16/04/2021,12:12:41,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1010010001010001,0100100000100,42065,2308
16/04/2021,12:12:41,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1010010001010001,0100100000100,42065,2308
16/04/2021,12:12:41,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1010010001010001,0100100000100,42065,2308
16/04/2021,12:12:41,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1010010001010001,0100100000100,42065,2308
16/04/2021,12:12:41,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1010010001010001,0100100000100,42065,2308
16/04/2021,12:12:41,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1010010001010001,0100100000100,42065,2308
16/04/2021,12:12:41,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1010110001010001,0000000000100,44113,4
16/04/2021,12:12:42,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1000110000010001,0001000000100,35857,516
16/04/2021,12:12:42,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1000010000010001,0001000000100,33809,516
16/04/2021,12:12:42,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1000010000010001,0001000000100,33809,516
16/04/2021,12:12:42,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1000010000010001,0001000000100,33809,516
16/04/2021,12:12:42,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1000010000010101,0001000000010,33813,514
16/04/2021,12:12:42,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1000010000010100,0001000000010,33812,514
16/04/2021,12:12:42,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1000010000010100,0001010000010,33812,642
16/04/2021,12:12:42,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1000010000010100,0001010000010,33812,642
16/04/2021,12:12:42,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1000011000010100,0001000000010,34324,514
16/04/2021,12:12:43,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1000010000010100,0001000000010,33812,514
16/04/2021,12:12:43,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1001010000010110,0000000000011,37910,3
16/04/2021,12:12:43,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1001010000010110,0000000000011,37910,3
16/04/2021,12:12:43,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1001010000010110,0000000000011,37910,3
16/04/2021,12:12:43,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1001010000010110,0000000000011,37910,3
16/04/2021,12:12:43,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1001010000010110,0000000000011,37910,3
16/04/2021,12:12:43,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1001010000010110,0000000000011,37910,3
16/04/2021,12:12:43,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1001010000010110,0000000000011,37910,3
16/04/2021,12:12:43,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1001010000010110,0000000000011,37910,3
16/04/2021,12:12:43,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1001010000010110,0000000000011,37910,3
16/04/2021,12:12:44,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1001010000010110,0000000000001,37910,1
16/04/2021,12:12:44,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1001010000010100,0000000000001,37908,1
16/04/2021,12:12:44,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1001010000010100,0000000000001,37908,1
16/04/2021,12:12:44,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1001010000010100,0000000000001,37908,1
16/04/2021,12:12:44,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1001010000010100,0000000000001,37908,1
16/04/2021,12:12:44,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1001010000010100,0000000000001,37908,1
16/04/2021,12:12:44,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1001010000010101,0000000001000,37909,8
16/04/2021,12:12:44,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1001010000010001,0000010001000,37905,136
16/04/2021,12:12:44,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1001010000010001,0000010001000,37905,136
16/04/2021,12:12:45,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1001011000010001,0000000001000,38417,8
16/04/2021,12:12:45,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1001010000010001,0000000001000,37905,8
16/04/2021,12:12:45,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1001010000010001,0000000001000,37905,8
16/04/2021,12:12:45,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1001010000010001,0000000001000,37905,8
16/04/2021,12:12:45,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1001010000010001,0000000001000,37905,8
16/04/2021,12:12:45,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1001010000010001,0000000001000,37905,8
16/04/2021,12:12:45,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1001010000010001,0000000001000,37905,8
16/04/2021,12:12:45,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1001010000010001,0000000001000,37905,8
16/04/2021,12:12:45,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1001010000010001,0000000001000,37905,8
16/04/2021,12:12:46,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1001010000010001,0000000001000,37905,8
16/04/2021,12:12:46,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1001010000010001,0000000001000,37905,8
16/04/2021,12:12:46,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1001010000011000,0000000000011,37912,3
16/04/2021,12:12:46,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1001010000011000,0000000000011,37912,3
16/04/2021,12:12:46,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1001010000011000,0000000000011,37912,3
16/04/2021,12:12:46,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1001010000011000,0000000000011,37912,3
16/04/2021,12:12:46,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1001010000011000,0000000000011,37912,3
16/04/2021,12:12:46,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1001010000011010,0000000000010,37914,2
16/04/2021,12:12:47,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1001010000011010,0000000000010,37914,2
16/04/2021,12:12:47,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1001010000011010,0000010000010,37914,130
16/04/2021,12:12:47,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1001011000011010,0000000000010,38426,2
16/04/2021,12:12:47,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1001010000011010,0000000000010,37914,2
16/04/2021,12:12:47,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1001010000011010,0000000000010,37914,2
16/04/2021,12:12:47,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1001010000011010,0000000000010,37914,2
16/04/2021,12:12:47,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1001010000011010,0000000000010,37914,2
16/04/2021,12:12:47,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1001010000011010,0000000000010,37914,2
16/04/2021,12:12:47,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001010000011010,0000000000000,37914,0
16/04/2021,12:12:47,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1001010000001000,0000000010000,37896,16
16/04/2021,12:12:48,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1001010000001000,0000000010000,37896,16
16/04/2021,12:12:48,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1001010001001000,0000100010000,37960,272
16/04/2021,12:12:48,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1001010001001000,0000100010000,37960,272
16/04/2021,12:12:48,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1000010001001000,0000100010000,33864,272
16/04/2021,12:12:48,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1000010001001001,0000100010100,33865,276
16/04/2021,12:12:48,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1000010001000001,0000100010100,33857,276
16/04/2021,12:12:48,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1000010001000001,0000100010100,33857,276
16/04/2021,12:12:48,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1000010001100001,0000100010100,33889,276
16/04/2021,12:12:48,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1000010001100001,0000100010100,33889,276
16/04/2021,12:12:49,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1000010001100001,0000100010100,33889,276
16/04/2021,12:12:49,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1000010001110001,0000100000100,33905,260
16/04/2021,12:12:49,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1000010001110001,0000110000100,33905,388
16/04/2021,12:12:49,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1000010001110001,0000110000100,33905,388
16/04/2021,12:12:49,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1000111001110001,0000000000100,36465,4
16/04/2021,12:12:49,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1000110001110001,0000000000100,35953,4
16/04/2021,12:12:49,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1000110001110001,0000000000100,35953,4
16/04/2021,12:12:49,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1000110001110001,0000000000100,35953,4
16/04/2021,12:12:49,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1000110001110001,0000000000100,35953,4
16/04/2021,12:12:50,1,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1000110001110101,0000000000010,35957,2
16/04/2021,12:12:50,1,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1000110001110100,0000000000010,35956,2
16/04/2021,12:12:50,1,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1000110001110100,0000000000010,35956,2
16/04/2021,12:12:50,1,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1000110001110100,0000000000010,35956,2
16/04/2021,12:12:50,1,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1000110001110100,0000000000010,35956,2
16/04/2021,12:12:50,1,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1000110001110100,0000000000010,35956,2
16/04/2021,12:12:50,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1000110001110110,0000000000011,35958,3
16/04/2021,12:12:50,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1000110001110110,0000000000011,35958,3
16/04/2021,12:12:50,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1000110001110110,0000000000011,35958,3
16/04/2021,12:12:51,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1000110001110110,0000000000011,35958,3
16/04/2021,12:12:51,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1000110001110110,0000000000011,35958,3
16/04/2021,12:12:51,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1000110001110110,0000000000011,35958,3
16/04/2021,12:12:51,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1000110001110110,0000000000011,35958,3
16/04/2021,12:12:51,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1000110001110110,0000010000011,35958,131
